,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
73973,5a3WYekeADkKjJXM0F0AIg,T78;N.O.B.A,Spikor,Spikor,17,438095,False,0.734,0.83,11,-4.354,0,0.0512,8.21e-05,0.926,0.0899,0.252,126.012,4,minimal-techno
73096,7aEivHwZvqNHoqsXoNKcWL,Tiga;Tiësto,Mind Dimension (Tiësto Remix),Mind Dimension - Tiësto Remix,60,220952,False,0.844,0.907,6,-5.432,1,0.147,0.0207,0.505,0.0419,0.0743,126.03,4,minimal-techno
73588,0YWoNszMEK54KcqgNHUxWK,Marco Carola,Re_Solution,Re_Solution,19,484640,False,0.81,0.829,4,-9.954,1,0.0527,0.00646,0.887,0.0912,0.272,127.998,4,minimal-techno
73451,71QzpNzL1Q6KPOV5ilyBVW,Tale Of Us,Unity,Alone,38,333569,False,0.802,0.556,8,-12.989,1,0.0437,0.0341,0.914,0.079,0.0371,126.001,4,minimal-techno
73266,0VgkBIBFS2cIH2AaX45LCO,Joachim Pastor,Greater Message,Right Now,44,233849,False,0.724,0.734,5,-7.471,0,0.0314,0.213,0.794,0.0956,0.118,120.002,4,minimal-techno
73290,3u12rwmjySvkukiKszbVpN,Boris Brejcha,Club Vibes Part 02,Jawbreaker,45,445440,False,0.839,0.48,0,-10.239,0,0.0872,8.28e-06,0.877,0.0738,0.414,125.013,4,minimal-techno
73158,6Ak4IFVY8BhNPjcHYWlZAi,Jan Blomqvist;Bloom Twins,High On Beat,High On Beat,48,206223,False,0.709,0.825,4,-8.218,0,0.0421,0.00827,0.128,0.0929,0.251,110.009,4,minimal-techno
73670,5ccrbaovXwo2WTFCo2PzJB,Mathew Jonson;Stephan Bodzin,Marionette (Stephan Bodzin Remix),Marionette - Stephan Bodzin Remix,36,467171,False,0.743,0.796,1,-8.375,1,0.0428,0.0806,0.88,0.0951,0.245,125.005,4,minimal-techno
73573,1nzWHGsvcONAYMfmAO647S,Marc DePulse;Rafael Cerato;Hadar;Malandra Jr.,Make a Show,Make a Show - Malandra Jr. Remix,35,497459,False,0.804,0.642,4,-8.14,1,0.0402,0.0296,0.743,0.0947,0.114,121.997,4,minimal-techno
73070,3iwhjA48MUfzGuN9KetPgH,Booka Shade;Kaktus Einarsson;Ben Böhmer,Perfect in a Way (Remixes),Perfect in a Way - Ben Böhmer Remix,42,383250,False,0.711,0.758,9,-10.54,0,0.0421,4.64e-05,0.631,0.0867,0.334,121.0,4,minimal-techno
73210,5noSkaAhiPUZZpKqgFWiLi,Tale Of Us;Mind Against,Astral,Astral,46,402627,False,0.734,0.859,7,-12.001,1,0.0496,0.00741,0.835,0.114,0.214,123.983,4,minimal-techno
73076,0aDYFH1mUp20pLMb7Jkusb,Argy,The Interior Journey,Ketuvim,42,308000,False,0.79,0.57,5,-9.978,1,0.0594,0.117,0.848,0.119,0.716,123.993,4,minimal-techno
73978,24vccZfbTZ5y9qk3XNm2UN,Marcel Fengler,Sphinx,Hidden Empire,17,607346,False,0.467,0.598,7,-12.503,1,0.2,0.132,0.919,0.101,0.133,195.941,1,minimal-techno
73215,6170lJSBtiM5trzOtHtdD2,Weval,Easier,Gimme Some,51,308741,False,0.632,0.714,6,-13.228,0,0.0411,0.0456,0.651,0.132,0.0641,99.988,4,minimal-techno
73636,3KPc7xcekkJMjcuMx5GeaB,Mark Dekoda,La Forma Más Pura,La Forma Más Pura,44,393529,False,0.743,0.937,7,-5.974,1,0.0933,9.08e-05,0.777,0.135,0.547,136.023,4,minimal-techno
73480,3RkZM4hPoN6AupH4Ir1RAO,Einmusik,Einmusik / Lake Avalon,Dune Suave,40,496562,False,0.799,0.674,1,-10.703,1,0.0449,0.00123,0.911,0.0884,0.164,124.003,4,minimal-techno
73424,3NN172av8KuTZUNwTh0YYm,NTO,La clé des champs,In the Mood for Noune,43,254400,False,0.691,0.508,4,-10.183,0,0.0331,0.054,0.864,0.169,0.464,100.002,4,minimal-techno
73553,7p6oXzBSPAXXz8Xb8gBPki,Ben Klock,Before One EP,Subzero - Original Mix,45,383972,False,0.793,0.608,6,-11.638,0,0.0673,0.588,0.861,0.0991,0.118,124.988,4,minimal-techno
73314,1BbahnMbj2Ckmdsgzdg1t9,DoubKore,Ushuaia,Ushuaia,28,396000,False,0.745,0.902,2,-7.73,1,0.114,0.00159,0.883,0.0946,0.0373,140.024,4,minimal-techno
73772,65SdA16BYMiTXdBQRKxNQL,Jan Blomqvist;Kid Simius,Disconnected,The Six Degrees Theory,38,222892,False,0.572,0.412,2,-13.273,0,0.0348,0.00494,0.613,0.102,0.132,122.046,4,minimal-techno
73247,6t2n3UIVbiLf31I3GiI4qG,Josement,Lush And Love XXII,My Battery Is Hungry - Original Mix,0,428341,False,0.702,0.775,5,-10.667,0,0.0525,0.00112,0.918,0.0986,0.209,130.008,4,minimal-techno
73221,4HadYIhNfy7evMUI5W6wEc,Joachim Pastor,Reykjavik,Reykjavik,51,456762,False,0.766,0.347,1,-12.763,0,0.053,0.0369,0.85,0.0987,0.297,122.019,4,minimal-techno
73583,0BPRFOn6oBjFTrqKXa02eX,burger/ink,[las vegas],Flesh & Bleed,20,283466,False,0.664,0.452,11,-15.486,1,0.0367,0.325,0.857,0.165,0.444,101.777,4,minimal-techno
73321,7AWLGa1ttY56igP0NhHYXT,Ann Clue;Boris Brejcha,Acid Attack,Acid Attack,44,462720,False,0.85,0.369,6,-15.336,1,0.145,0.000203,0.837,0.0812,0.221,124.988,4,minimal-techno
73356,53k0rPq5qhzslsjB3XBdl8,Kiasmos,Looped,Looped,41,377402,False,0.813,0.414,7,-11.357,0,0.05,0.0278,0.846,0.319,0.117,120.011,4,minimal-techno
73582,0h467C8iLWdgfW58aj0X0o,Stephan Bodzin;Innellea,Boavista Remixes,Boavista - Innellea's Arp Attachement,33,408003,False,0.689,0.773,0,-7.786,0,0.0507,0.0668,0.794,0.103,0.138,123.995,4,minimal-techno
73292,22gy6K7sdAOqqYFMItp1Wl,Boris Brejcha,Never Stop Dancing,Hold Your Speakers,44,412800,False,0.807,0.471,7,-11.327,1,0.114,0.00111,0.875,0.0954,0.159,125.005,4,minimal-techno
73539,1I4NH1UHbQvAdyl6G0WIkx,Steve Bug,The Other Day,Loverboy,20,434800,False,0.826,0.335,2,-12.88,1,0.0746,0.727,0.937,0.0736,0.222,123.498,4,minimal-techno
73059,426lDtGrejS1wga7gmAmDv,Oliver Koletzki;Jimmy Sax,No Man No Cry (Jimmy Sax Version),No Man No Cry - Jimmy Sax Version,59,419500,False,0.776,0.601,5,-9.553,1,0.0848,0.127,0.611,0.127,0.347,121.992,4,minimal-techno
73569,5yPhSWvZ5KdHhz8R7z7oyI,DAVID AUGUST,Times,Blossom,44,299525,False,0.753,0.329,9,-10.5,0,0.0411,0.0808,0.838,0.108,0.486,111.982,4,minimal-techno
73949,18cXHds9l6ZlzXgO78D2aW,Laurent Garnier,Unreasonable Behaviour,Communications from the Lab,18,315200,False,0.549,0.694,1,-7.444,1,0.0591,0.00072,0.818,0.415,0.122,196.112,4,minimal-techno
73168,63mBIczqBJOxSs3y5JutUR,Solomun;ÄTNA,Nobody Is Not Loved,Tuk Tuk (feat. ÄTNA),18,253825,False,0.861,0.774,6,-6.177,0,0.0755,0.0116,0.0322,0.0534,0.777,122.008,4,minimal-techno
73328,6UJTyXQvDe3hv8NQXOKOCl,Oliver Schories;Tube & Berger,Caprice,Caprice,53,230839,False,0.644,0.806,6,-8.014,0,0.0375,0.057,0.486,0.338,0.092,122.99,4,minimal-techno
73715,2BIe0r0ghtyoeinWcBgQky,Maceo Plex,When the Lights Are Out,When the Lights Are Out,37,444150,False,0.645,0.861,9,-11.057,0,0.0508,0.0031,0.771,0.226,0.293,127.99,4,minimal-techno
73977,5DmInDPWU874v7JmBn4oFR,Kolombo;Max Chapman,Gosamper (Max Chapman Remix),Gosamper - Max Chapman Remix,18,185125,False,0.803,0.898,2,-7.286,1,0.0496,0.000668,0.829,0.0365,0.802,127.991,4,minimal-techno
73244,0P65lPyUTkh2rzDcEhaNUu,The YellowHeads,"Monosphere, Vol. 5",Error 909,0,385846,False,0.708,0.922,2,-7.338,1,0.068,0.0394,0.928,0.0941,0.142,129.999,4,minimal-techno
73825,0QSeDxtLfvZDha1gZ9Ft32,Pappenheimer;Toxic D.N.A,Burn In Hell,Burn In Hell,17,364547,False,0.648,0.842,11,-8.391,0,0.0738,0.00145,0.839,0.109,0.109,144.994,3,minimal-techno
73366,4t1DXTyp454P6uY7FL29rg,Amelie Lens,Contradiction,Drift,42,397500,False,0.793,0.476,11,-15.635,0,0.0682,0.0673,0.941,0.104,0.0599,127.993,4,minimal-techno
73548,6LM6soT5M4aWLFuZhajn4T,Laurent Garnier,La Home Box,ENCHANTé - Original Version,21,592053,False,0.596,0.695,2,-9.534,1,0.0382,0.00106,0.9,0.101,0.342,122.002,4,minimal-techno
73794,3w20NlZY7oREw25SHqfq1a,Helmut Wintermantel,"Nature Minimal Tech House, Vol. 3",Just Feels Far - Club Edit,18,155011,False,0.736,0.897,9,-2.996,0,0.0529,0.00186,0.869,0.0585,0.585,120.007,4,minimal-techno
73937,2lpnMXl2ihqU59Tny4m3Tp,Boss Axis,Progression 14,Honey and the Sunlight,0,483405,False,0.804,0.811,0,-8.765,1,0.0583,0.00235,0.842,0.0435,0.644,123.996,4,minimal-techno
73679,7grNHTSADMlLZ96mH4wI85,Worakls,Hungry 5 (The Best of 5 Years),Salzburg,43,436150,False,0.847,0.346,7,-11.243,1,0.0936,0.00339,0.918,0.0704,0.404,126.009,4,minimal-techno
73545,3nrnCflnNBwJCAo0VDPGXv,Mark Dekoda,Between Reality and Darkness,Oxigen,20,413129,False,0.758,0.914,7,-6.098,1,0.0839,0.00208,0.891,0.112,0.195,130.998,4,minimal-techno
74521,0AcJ0eQfYYP9cLy2dMop1R,Os Paralamas Do Sucesso,A Arte De Os Paralamas Do Sucesso,Ela Disse Adeus,43,224760,False,0.81,0.6,5,-10.664,1,0.0399,0.171,1.23e-05,0.255,0.951,124.133,4,mpb
74737,2bli33fs7ikTg3lxlQV8pA,Elba Ramalho;Dominguinhos,Baião De Dois,Gostoso Demais,40,234160,False,0.564,0.606,2,-12.175,1,0.0664,0.599,9.33e-05,0.275,0.803,175.539,4,mpb
74740,1mht8k3uhzUJQFZgC52gsG,Oswaldo Montenegro,De Passagem,A Vida Quis Assim,40,224614,False,0.664,0.36,2,-8.835,1,0.0407,0.806,0.0,0.107,0.247,59.987,4,mpb
74660,5dLGgdtMSSthUP5mJxmazN,Rubel;Adriana Calcanhotto,Você Me Pergunta,Você Me Pergunta,41,234938,False,0.673,0.127,9,-17.467,1,0.0386,0.885,0.0,0.122,0.271,89.981,4,mpb
74411,5cIAwDYkTTGyNFgXzXROdF,ALMAR;João Mar,Ai Bebê,Ai Bebê,42,164307,False,0.823,0.464,2,-6.712,1,0.0673,0.53,4.1e-06,0.293,0.919,130.02,4,mpb
74678,3u20pgvNSSmgMk401Bxuu0,Lulu Santos,Tudo Azul (Remasterizado),Tão bem,41,244133,False,0.581,0.658,0,-11.49,1,0.0391,0.63,0.0,0.246,0.746,87.157,4,mpb
74626,4EUcdjqLH64STnXdWMS4Qq,Almir Sater;Renato Teixeira,AR,Peixe Frito,41,189146,False,0.8,0.291,7,-10.564,1,0.0341,0.837,0.0,0.0839,0.78,104.951,1,mpb
74513,04kUx3ZqhMfJPF0bLJw1FO,Lulu Santos,Lulu Santos Toca + Lulu Ao Vivo,Como uma Onda - Ao Vivo,42,204213,False,0.64,0.676,8,-14.619,0,0.0465,0.333,0.0093,0.707,0.468,110.997,4,mpb
74859,0pSR6tbl5cw9qcUQsyjJAZ,Capital Inicial,Capital Inicial Acústico NYC (Ao Vivo) [Deluxe],Algum Dia - Ao Vivo,41,203533,False,0.612,0.679,1,-6.359,0,0.0265,0.547,1.39e-05,0.915,0.333,108.998,4,mpb
74136,3fOytJcDu5uW8OoXSFhBua,Legião Urbana,Legião Urbana 30 Anos,Baader-Meinhof Blues,47,207533,False,0.253,0.831,9,-5.41,1,0.0456,0.012,6.62e-05,0.508,0.657,189.72,4,mpb
74811,716lRhM77onoBdidFnnGht,Ana Carolina,#AC Ao Vivo (Deluxe),Problemas / Quem de Nós Dois (La Mia Storia Tra Le Dita),40,264440,False,0.488,0.66,7,-7.777,0,0.0325,0.131,1.67e-06,0.962,0.385,83.605,4,mpb
74076,4VGQN7oQSJeaGkg7WXy2MT,Zé Ramalho,Zé Ramalho (Versão com Faixas Bônus),Chão de Giz,48,285360,False,0.277,0.427,7,-9.124,1,0.0308,0.703,0.000221,0.267,0.561,145.24,3,mpb
74636,1l75b5q10NeaBkyMy18R5N,Jota Quest,Acústico Jota Quest,As Dores do Mundo - Acústico,42,305701,False,0.609,0.73,0,-9.474,1,0.0581,0.384,0.000489,0.694,0.509,105.163,4,mpb
74973,2m9u9utG8EItr05vCBKbYy,Jorge Aragão,Chorando Estrelas,Identidade,39,258506,False,0.634,0.625,5,-10.287,0,0.045,0.743,0.00191,0.213,0.834,97.79,4,mpb
74938,1RVkG2ABrR1Rxj7M7K8TUY,Diogo Nogueira,Alma Brasileira (Ao Vivo / Edição Especial),Cabô Meu Pai / Uma Prova De Amor / Quando A Gira Girou - Ao Vivo,39,293653,False,0.628,0.728,4,-6.87,1,0.0459,0.736,0.0,0.609,0.776,107.993,4,mpb
74899,5RfRhFUe9hErAz5Tn4kj9e,Alceu Valença;Elba Ramalho;Geraldo Azevedo,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",Me dá um Beijo - Ao Vivo,39,209360,False,0.545,0.703,3,-8.1,0,0.0415,0.369,0.0,0.652,0.652,143.811,4,mpb
74280,2HsIdgJZNuOeIbvo7MfJ6s,Roupa Nova,Roupa Nova 30 Anos (Ao Vivo),A Viagem - Ao Vivo,44,207466,False,0.364,0.565,9,-10.213,1,0.0308,0.379,3.21e-06,0.943,0.196,86.419,4,mpb
74883,0B52FTK1sTf84zLxHWWPTv,Luiz Melodia,Ressaquinha,O menino,0,159880,False,0.543,0.784,5,-7.53,1,0.112,0.345,0.0,0.22,0.966,112.489,4,mpb
74761,2L8SSEroY1WFbk2vyqafQP,Gilberto Gil,Cássia Reggae (Vol. 1),O Segundo Sol,39,257545,False,0.672,0.621,9,-7.001,1,0.031,0.104,0.0,0.269,0.821,149.95,4,mpb
74319,0yfEVvAJCc5KWMbZF7yvLW,MAR ABERTO,Sentimental,Sentimental,44,191145,False,0.63,0.118,5,-16.485,1,0.0308,0.576,0.0,0.108,0.134,129.956,4,mpb
74549,2OwcpCOQNXkrc3CSX3SE4a,Fagner,Eu Canto (Quem Viver Chorará) [Versão com faixas bônus],Revelação,42,257600,False,0.33,0.663,9,-6.083,0,0.0314,0.585,2.45e-06,0.223,0.304,135.237,4,mpb
74174,4nEFEGZQ5odJGjb7xm2kDh,Nando Reis;Samuel Rosa,Sutilmente (Ao Vivo),Sutilmente - Ao Vivo,45,250282,False,0.456,0.743,6,-9.973,1,0.0379,0.0513,0.00324,0.969,0.296,102.714,4,mpb
74371,17rejvl74nQobqENTr7NgO,Paulinho Da Viola,Paulinho Da Viola,Coração Leviano,43,174720,False,0.671,0.668,6,-9.562,0,0.0425,0.474,0.0026,0.0642,0.925,107.472,4,mpb
74527,2nGWNPH4uIQJnieJZRktab,Jorge Vercillo,Jorge Vercilo Ao Vivo,Encontro Das Águas - Ao Vivo No Rio De Janeiro / 2006,41,212093,False,0.368,0.317,7,-12.188,1,0.0306,0.73,3.91e-06,0.806,0.0955,81.63,4,mpb
74210,5psIcronqyDyYWBVFNSyVh,Kid Abelha,Educação Sentimental,A fórmula do amor,45,300666,False,0.68,0.735,5,-7.939,1,0.0277,0.0597,0.214,0.119,0.881,133.289,4,mpb
74235,7ed2Ed5z0vMM4bqnZpWKK6,Big Up,Uni-Versos,Eleva,45,187570,False,0.736,0.665,0,-6.427,1,0.0487,0.0466,0.0,0.164,0.563,94.981,4,mpb
74101,6Sk0prnnRQ1SYTSDGxa92x,Seu Jorge,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",Pessoal Particular (Ao Vivo),47,387720,False,0.634,0.859,2,-5.832,1,0.0567,0.539,3.2e-05,0.693,0.64,112.942,4,mpb
74986,3z2PwC8HC26vbOpsBS5Nrr,Nando Reis,"Nando Reis - Voz e Violão - No Recreio, Vol. 1 (Ao Vivo)",Por Onde Andei - Ao Vivo,39,289160,False,0.401,0.33,0,-9.681,1,0.0304,0.86,3.31e-06,0.743,0.332,138.711,4,mpb
74902,4YzLiel6ymEzhpw0wCQQ7f,Johnny Hooker;Jáder,ØRGIA,Larga Esse Boy,40,197341,False,0.684,0.785,0,-4.782,1,0.0533,0.344,0.000262,0.206,0.685,159.949,4,mpb
74947,57CZLRVyGf21PgF573ZkPn,Capital Inicial,Capital Inicial Multishow Ao Vivo,Não Olhe Pra Trás - Ao Vivo,40,289173,False,0.484,0.882,7,-5.704,1,0.0388,0.0444,0.00075,0.974,0.298,102.981,4,mpb
74346,2ciyvQ4LNxlquE8ch5Nnd5,Humberto Gessinger,Insular (Ao Vivo),Ando Só - Ao Vivo,43,215546,False,0.514,0.938,4,-5.098,1,0.0604,0.0227,5.43e-05,0.929,0.429,116.063,4,mpb
74139,0S5ys0PSO3o0GbfF2wTazO,Milton Nascimento,Chill in Brazil,Rosa Maria,0,295133,False,0.584,0.46,11,-9.491,0,0.0336,0.774,9.21e-05,0.147,0.681,151.995,4,mpb
74621,7KF2jnp3QIwcl7QJP5i5nW,Los Hermanos,Bloco Do Eu Sozinho,Adeus Você,40,178893,False,0.77,0.324,10,-10.911,0,0.0371,0.549,4.17e-05,0.104,0.508,104.523,4,mpb
74499,4uJUo3pUBPrQwIcEV4sdGt,Alceu Valença;Elba Ramalho;Geraldo Azevedo,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",Caravana - Ao Vivo,42,265746,False,0.531,0.561,7,-7.455,1,0.0383,0.676,0.0,0.489,0.52,133.917,1,mpb
74370,0sL3zN9Gce1Xsq1ypFh1zF,Kid Abelha,Acústico (Live),Fixação - Ao Vivo,44,184266,False,0.619,0.656,11,-7.574,0,0.0279,0.414,0.0,0.736,0.358,125.035,4,mpb
74198,7DGiwSAi7JqgndlMXcXTHE,Cidade Negra,Sobre Todas As Forças,Pensamento (Acústico),46,192440,False,0.673,0.693,7,-11.27,1,0.0557,0.0996,3.17e-05,0.0427,0.965,172.055,4,mpb
74687,5WNKAbOTfyJA1OVYLa2WI7,Ira!,Ira! e Ultraje a Rigor ao Vivo no Rock in Rio,Envelheço Na Cidade,42,247013,False,0.405,0.93,2,-5.573,1,0.0722,0.0187,0.000216,0.356,0.432,127.336,4,mpb
74584,3tlha93TX9mBkQe8Immr9m,Roupa Nova;Daniel,"Seu Jeito, Meu Jeito","Seu Jeito, Meu Jeito",41,192995,False,0.653,0.642,7,-8.479,1,0.0291,0.374,2.26e-06,0.0951,0.624,119.939,4,mpb
74901,3ddp87sShpWPenS7M4t9uj,Tim Maia,Racional (Vol 1),Contacto Com o Mundo Racional,40,181866,False,0.676,0.352,11,-10.402,0,0.0367,0.208,0.0,0.128,0.509,111.179,3,mpb
74059,39UkIK4DqL9MBEyzsUwzgy,Sandy,Sim,Morada,47,176680,False,0.383,0.145,2,-14.822,1,0.0314,0.929,6.72e-06,0.111,0.337,145.069,3,mpb
74328,5CkhGGuCO3r8Tv9dqYM2af,Nenhum De Nós,Extraño,Sobre o Tempo,45,274480,False,0.57,0.675,0,-9.001,1,0.0278,0.000223,5.13e-05,0.0961,0.476,116.923,4,mpb
74096,1d9KF847JVwN14mR4zBe8l,Legião Urbana,Legião Urbana,Soldados,48,290733,False,0.589,0.432,10,-14.089,0,0.0361,0.00919,0.195,0.0949,0.605,124.084,4,mpb
74312,2wI3mXvnYhGeUyXHlLVQFF,Lenine,Lenine In Cité,Todas Elas Juntas Num Só Ser,42,381160,False,0.56,0.785,10,-8.679,1,0.11,0.566,0.0,0.985,0.75,103.493,4,mpb
74974,2N3PttR2UHNhggdpxfgWbP,Nando Reis,Espera a Primavera,Espera a Primavera,39,266944,False,0.621,0.892,1,-6.02,0,0.0467,0.24,4.33e-05,0.112,0.641,138.063,4,mpb
75925,15pTnpGyI2zQ9JiwhImMRb,Dan Gibson's Solitudes,Stream of Dreams,After the Rain,20,598666,False,0.25,0.049,7,-31.499,1,0.0466,0.689,0.000162,0.908,0.0452,125.612,3,new-age
75526,0OK0R0smXIhO9HvNH64JcC,Mike Rowland,The Fairy Ring (Remastered),"The Fairy Ring, Part 1 - Remastered",22,746093,False,0.0852,0.258,11,-12.255,1,0.0372,0.206,0.959,0.131,0.0395,84.511,4,new-age
75568,5cKAsvSF1ppRtQ6PVVsyKS,Michael Hoppé,Solace for You,Romance for Violin and Orchester,22,275546,False,0.148,0.235,2,-15.615,1,0.046,0.882,0.942,0.104,0.0428,146.051,4,new-age
75659,5qBTgZFjztQUPWm6oIIQFv,Yiruma,The Best - Reminiscent 10th Anniversary,Scenery,44,291720,False,0.456,0.182,0,-17.393,1,0.065,0.992,0.87,0.098,0.155,119.454,4,new-age
75932,39RxqHzUYnpuv7AZppxTUW,Peter Kater,Elements Series: Water,Water Ballet,20,400640,False,0.0879,0.157,0,-14.818,1,0.0439,0.968,0.928,0.107,0.0386,69.715,3,new-age
75429,0LskZEByLNCUVon7qHRMGm,Aine Minogue,Celtic Meditation Music,Dark Island,24,339946,False,0.459,0.0693,7,-16.811,1,0.0309,0.962,0.106,0.0931,0.253,90.033,3,new-age
75874,7CjM9CV5iSpK3Wa0XWAole,George Skaroulis,Passions,The Embrace,19,192133,False,0.256,0.0762,9,-22.708,0,0.0446,0.99,0.929,0.0916,0.117,94.236,4,new-age
75715,3fcwN8fyyVyDrW8iJRPQyz,Jim Brickman,Faith (Deluxe Edition),Mighty Fortress,20,191680,False,0.308,0.0674,7,-22.612,1,0.0366,0.986,0.616,0.125,0.149,129.274,4,new-age
75174,4ejAli6thEUfHgmAWHCk81,Lesiem,Mystic Spirit Voices,Lesiem,28,305466,False,0.546,0.6,9,-11.808,0,0.0414,0.125,0.801,0.133,0.331,180.096,4,new-age
75607,4jhYsGCaG4i30sGOct8Xhn,Aine Minogue,The Twilight Realm,Enchanted Valley,22,269706,False,0.306,0.0955,7,-18.601,0,0.0437,0.978,0.917,0.0876,0.0831,85.495,4,new-age
75871,36w3SAzuKQzSY7kBIzuj1s,Helen Jane Long,Identity,Light Up,19,149546,False,0.24,0.271,2,-14.398,1,0.0369,0.96,0.876,0.0882,0.197,54.362,4,new-age
75449,4BuoVUQwMLgTXeCGLa9Nr3,Clannad,Legend,Battles - Remastered 2003,24,62826,False,0.574,0.225,7,-15.474,1,0.0573,0.605,0.911,0.107,0.103,107.531,4,new-age
75783,3mtLprtXiXGRAe6j6KsU2m,Deuter,Bamboo Forest,Signatures on Water,21,341093,False,0.188,0.00689,11,-34.623,0,0.0432,0.988,0.821,0.0839,0.078,82.38,3,new-age
75581,6g0lZUTjVxdPShGBi8x6oC,Oliver Shanti & Friends,Tai Chi,An Ti Dog MA Ti Sm,22,244000,False,0.101,0.266,3,-16.464,1,0.0417,0.512,0.227,0.0846,0.0339,81.154,4,new-age
75076,2xwp3DfpcINuUpbnQM86X1,Kevin Kern,In the Enchanted Garden,Through the Arbor,53,225800,False,0.302,0.0797,2,-18.901,1,0.0331,0.981,0.836,0.0793,0.235,199.907,4,new-age
75371,2eLoIDiXNeRmJ5deYxJMPa,David Carnes,Journey...a Praise Offering,Sacred Head Wounded / Power of the Cross / There Is a Fountain,25,228826,False,0.472,0.0441,0,-20.867,1,0.0544,0.986,0.872,0.0899,0.112,108.337,4,new-age
75891,18rGqPAMRSKsp7MVe7xG0E,Dan Gibson's Solitudes,Songbirds at Sunrise,New England Spring,20,368150,False,0.331,0.0354,1,-25.607,1,0.046,0.946,0.000877,0.188,0.105,105.318,3,new-age
75136,1anwKrYwHSzwhT9q5BiX99,Michael Maxwell,Pachelbel: Forever by the Sea,Beyond the Horizon,28,530899,False,0.172,0.219,2,-20.576,1,0.0441,0.961,0.937,0.699,0.175,113.865,4,new-age
75158,32XaztuLe1sqksZIsMFQ6E,Yanni,In My Time,Enchantment,41,233493,False,0.26,0.139,3,-20.144,1,0.0372,0.97,0.94,0.376,0.0627,121.824,3,new-age
75290,3vRYdkqNVKvt7l6egzmCzF,Paul Cardall,Hymns,I Need Thee Every Hour,25,200586,False,0.385,0.0298,7,-19.777,1,0.0632,0.986,0.893,0.124,0.183,68.465,3,new-age
75676,7mM5ZcqOhcNmlWjU8EZ1i0,Hayley Westenra;Catrin Finch,Hushabye,Sleep On,23,149506,False,0.291,0.157,10,-13.591,1,0.0354,0.869,4.46e-06,0.12,0.174,109.717,3,new-age
75321,6pfdfnkhql0kR3x5cRZhQI,Sacred Spirit,Chants And Dances Of The Native Americans,Yeha Noha (Wishes Of Happiness And Prosperity),53,243666,False,0.576,0.384,3,-16.737,1,0.0335,0.31,0.0267,0.113,0.513,94.015,4,new-age
75763,35slYcw3oelzCruMeTne0D,Yanni,In My Time,Until the Last Moment,38,386186,False,0.216,0.199,6,-18.43,0,0.032,0.948,0.981,0.0904,0.052,101.935,3,new-age
75070,3sL97NMeD5EI5ORPforsmh,Yanni;Miklos Malik,Truth of Touch,Truth of Touch,45,251213,False,0.327,0.647,7,-9.76,1,0.0376,0.782,0.934,0.0996,0.531,165.987,4,new-age
75355,3Mm13CNU92QA9OMzhyQZkm,Nicholas Gunn,The Music of the Grand Canyon,Entering Twin Falls,50,250973,False,0.293,0.642,0,-12.68,1,0.0396,0.0721,0.941,0.133,0.363,112.23,5,new-age
75359,2p1dXzEim52EddltZKlyXa,Stanton Lanier,Gaze Upon the Beauty,Gaze Upon the Beauty,23,288020,False,0.123,0.0516,2,-21.343,1,0.0401,0.994,0.914,0.16,0.0664,75.476,5,new-age
75107,4NeZ7w5jZezntwgohYqIvi,Jacob's Piano,4 Soundtracks,"Comptine d'un autre été: l'Après-midi (from ""Amélie"")",48,146000,False,0.479,0.0764,7,-23.448,1,0.0325,0.988,0.918,0.0789,0.118,98.178,4,new-age
75265,6bpRlS4YiYLCsylFcLfX4m,Yiruma,The Best - Reminiscent 10th Anniversary,Poem+,47,225373,False,0.443,0.101,8,-20.067,1,0.0501,0.993,0.866,0.166,0.0789,102.632,4,new-age
75831,5y5h5PnCZCTXwClLl05xve,Paul Cardall,Daily Devotions,The Spirit of God,20,184712,False,0.393,0.0926,10,-21.102,1,0.0401,0.991,0.926,0.0836,0.307,123.098,4,new-age
75139,1RjZIpMiyn5YRHBY8Z1USn,ERA,The Very Best Of,Cathar Rhythm,29,200600,False,0.712,0.546,7,-8.98,0,0.0271,0.4,0.0584,0.104,0.431,113.815,4,new-age
75184,1PgPcLmRHpOPOrzUCMEX6p,Clannad,Dúlamán,Two Sisters,27,253026,False,0.705,0.328,0,-13.466,1,0.0663,0.858,0.0,0.138,0.583,92.603,4,new-age
75712,3peVB2RLVXChGN1kH5cQlm,James Todd,Quiet Beauty,Quasi-Modal,20,242240,False,0.244,0.18,2,-14.357,1,0.0344,0.989,0.858,0.12,0.289,111.571,3,new-age
75625,7qD4aSbbZT1Z5guskaz2eG,Peter Kater,Elements Series: Etheria,Waxing Moon,21,467565,False,0.258,0.268,2,-12.475,0,0.0309,0.982,0.912,0.0703,0.0926,59.942,4,new-age
75948,2ewcm804C5FYOIcGkLATwx,Clannad;Phil Mison,Legend,Together We - Cantoma Mix,21,322613,False,0.582,0.544,7,-11.236,1,0.0387,0.548,0.677,0.623,0.524,91.028,4,new-age
